000020
000040
000050
000070
000075
000080
000087
000100
000105
000120
000140
000145
000150
000155
000157
000180
000210
000215
000220
000225
000227
000230
000240
000270
000300
000320
000325
000370
000390
000400
000430
000480
000490
000500
000520
000540
000545
000590
000640
000650
000660
000670
000680
000700
000720
000725
000760
000810
000815
000850
000860
000880
000885
00088K
000890
000910
000950
000970
000990
001020
001040
001045
00104K
001060
001065
001067
001070
001080
001120
001130
001140
001200
001210
001230
001250
001260
001270
001275
001290
001340
001360
001380
001390
001420
001430
001440
001450
001460
001465
001470
001500
001510
001515
001520
001525
001527
001530
001550
001560
001570
001620
001630
001680
001685
001720
001725
001740
001750
001755
001770
001780
001790
001795
001800
001820
001880
001940
002020
002025
002030
002070
002100
002140
002150
002170
002200
002210
002220
002240
002310
002320
002350
002355
002360
002380
002390
002410
002420
002450
002460
002600
002620
002630
002690
002700
002710
002720
002760
002780
002785
002787
002790
002795
00279K
002810
002820
002840
002870
002880
002900
002920
002960
002990
002995
003000
003010
003030
003060
003070
003075
003080
003090
003120
003160
003200
003220
003230
003240
003280
003300
003350
003410
003460
003465
003470
003475
003480
003490
003495
003520
003530
003535
003540
003545
003547
003550
003555
003560
003570
003580
003610
003620
003650
003670
003680
003690
003720
003780
003830
003850
003920
003925
003960
004000
004020
004060
004080
004090
004100
004105
004140
004150
004170
004250
004255
004270
004310
004360
004365
004370
004380
004410
004415
004430
004440
004450
004490
004540
004545
004560
004690
004700
004710
004720
004770
004800
004830
004835
004840
004870
004890
004910
004920
004960
004970
004980
004985
004990
00499K
005010
005030
005070
005090
005110
005180
005250
005257
005300
005305
005320
005360
005380
005385
005387
005389
005390
005420
005430
005440
005490
005500
005610
005680
005690
005720
005725
005740
005745
005750
005800
005810
005820
005830
005850
005870
005880
005930
005935
005940
005945
005950
005960
005965
006040
006060
006090
006110
006120
006125
006200
006220
006260
006280
006340
006345
006360
006370
006380
006390
006400
006405
006490
006570
006650
006660
006740
006800
006805
00680K
006840
006880
006890
006980
007070
007110
007120
007160
007210
007280
007310
007340
007460
007540
007570
007575
007590
007610
007660
007690
007700
007810
007815
00781K
007860
007980
008040
008060
00806K
008110
008250
008260
008350
008355
008420
008490
008500
008600
008700
008730
008770
008775
008870
008930
008970
009070
009140
009150
009155
009160
009180
